# file...... IEEE_13_house_passiveDR_transformer_power.csv
# date...... Thu Jun 11 17:40:01 2020
# user...... User
# host...... (null)
# target.... transformer 27
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag,power_losses_A.real,power_losses_A.imag
2000-08-01 02:21:00 PDT,+99125.1,-47796.2,+96431.1,-47425.4,+74521.8,-48230.5,+99124.3,-47801.6,+96430.4,-47430.5,+74521.2,-48234,+0.804278,+5.33352
2000-08-01 02:22:00 PDT,+98962.6,-47871.4,+97559.6,-47059.9,+83961.7,-47942.5,+98961.8,-47876.7,+97558.9,-47065,+83961.1,-47946.6,+0.802627,+5.32251
2000-08-01 02:23:00 PDT,+98389.6,-48035.8,+98563.6,-46714.7,+77632.2,-48670.2,+98388.8,-48041,+98562.8,-46719.9,+77631.6,-48673.9,+0.796204,+5.2797
2000-08-01 02:24:00 PDT,+99117.6,-47783.4,+93661.2,-47014.5,+77201.7,-48802.5,+99116.8,-47788.7,+93660.5,-47019.3,+77201.1,-48806.2,+0.804099,+5.33233
2000-08-01 02:25:00 PDT,+101202,-47106.1,+93364.9,-47082.3,+77808.5,-48607.4,+101201,-47111.6,+93364.2,-47087.1,+77807.9,-48611.1,+0.827413,+5.48775
2000-08-01 02:26:00 PDT,+100543,-47304.6,+91198.9,-47740.6,+77950.3,-48535,+100542,-47310.1,+91198.2,-47745.3,+77949.8,-48538.7,+0.81988,+5.43753
2000-08-01 02:27:00 PDT,+99105.9,-47732,+90578.4,-47915.3,+73374,-48744.4,+99105.1,-47737.4,+90577.7,-47919.9,+73373.4,-48747.8,+0.803622,+5.32914
2000-08-01 02:28:00 PDT,+95838,-47505.2,+90733.7,-47836.8,+73279.5,-48768.2,+95837.3,-47510.2,+90733,-47841.4,+73279,-48771.6,+0.760151,+5.03934
2000-08-01 02:29:00 PDT,+97152.4,-47067.9,+91240,-47676,+73976.9,-48546.2,+97151.7,-47073,+91239.3,-47680.7,+73976.4,-48549.6,+0.774163,+5.13275
2000-08-01 02:30:00 PDT,+95585.3,-47526.1,+91837.1,-47459.6,+68581.8,-48924.3,+95584.5,-47531.1,+91836.4,-47464.3,+68581.3,-48927.4,+0.757088,+5.01892
2000-08-01 02:31:00 PDT,+94075.3,-47984.5,+91903.4,-47415.6,+64256.1,-48866.2,+94074.6,-47989.5,+91902.7,-47420.3,+64255.7,-48869.1,+0.741077,+4.91218
2000-08-01 02:32:00 PDT,+94594.5,-47775.2,+91358.7,-47576.2,+63886,-48968.2,+94593.7,-47780.1,+91358,-47580.9,+63885.6,-48971.1,+0.746219,+4.94646
2000-08-01 02:33:00 PDT,+94862.9,-47675.5,+90863.9,-47706.9,+63717.1,-49010.3,+94862.2,-47680.5,+90863.2,-47711.6,+63716.6,-49013.2,+0.748948,+4.96465
2000-08-01 02:34:00 PDT,+94147.7,-47885.7,+92848.6,-47082,+63471.4,-49075.5,+94147,-47890.6,+92847.9,-47086.7,+63471,-49078.4,+0.741351,+4.91401
2000-08-01 02:35:00 PDT,+94639.8,-47723.3,+93270.2,-46954.8,+63122.6,-49173.1,+94639,-47728.3,+93269.5,-46959.6,+63122.2,-49175.9,+0.746457,+4.94805
2000-08-01 02:36:00 PDT,+95594.3,-47422.5,+93849.5,-46759,+63439.7,-49078.9,+95593.5,-47427.5,+93848.7,-46763.8,+63439.3,-49081.7,+0.756553,+5.01535
2000-08-01 02:37:00 PDT,+94695.6,-47685.2,+92249.4,-47248.3,+63047.9,-49175.9,+94694.8,-47690.1,+92248.7,-47253,+63047.5,-49178.8,+0.746915,+4.9511
2000-08-01 02:38:00 PDT,+95021.2,-47565.3,+90950.9,-47653.4,+68637.7,-48833.9,+95020.4,-47570.3,+90950.2,-47658.1,+68637.2,-48837,+0.750238,+4.97325
2000-08-01 02:39:00 PDT,+94931.9,-47593.8,+91294.5,-47533.2,+72943.6,-48876.4,+94931.2,-47598.7,+91293.8,-47537.9,+72943,-48879.8,+0.749298,+4.96699
2000-08-01 02:40:00 PDT,+94507.7,-47731.6,+91331.8,-47506.9,+72625.6,-48971.9,+94506.9,-47736.5,+91331.1,-47511.5,+72625.1,-48975.2,+0.744861,+4.9374
2000-08-01 02:41:00 PDT,+98480.2,-47782.1,+90976.5,-47642.3,+74205,-48479.9,+98479.4,-47787.3,+90975.8,-47646.9,+74204.4,-48483.3,+0.795778,+5.27685
2000-08-01 02:42:00 PDT,+98482.1,-47761,+90820.3,-47660,+68813.9,-48764.5,+98481.3,-47766.3,+90819.6,-47664.6,+68813.4,-48767.6,+0.795669,+5.27613
2000-08-01 02:43:00 PDT,+98478.1,-47767.8,+91666.3,-47387.4,+69028.2,-48703.2,+98477.3,-47773.1,+91665.6,-47392.1,+69027.7,-48706.3,+0.795661,+5.27607
2000-08-01 02:44:00 PDT,+98745.5,-47656.3,+91424.4,-47467.2,+69753.1,-48476.9,+98744.7,-47661.6,+91423.7,-47471.9,+69752.7,-48480.1,+0.798439,+5.29459
2000-08-01 02:45:00 PDT,+99366.5,-47471.3,+95990.3,-47417.1,+68797.9,-48787.9,+99365.7,-47476.7,+95989.5,-47422.2,+68797.5,-48791,+0.805397,+5.34098
2000-08-01 02:46:00 PDT,+95346.6,-47435.8,+96970,-47061.7,+68705.7,-48810.8,+95345.9,-47440.8,+96969.2,-47066.8,+68705.2,-48813.9,+0.753515,+4.9951
2000-08-01 02:47:00 PDT,+96300.6,-47107.9,+97608.5,-46842.3,+63206.8,-49133.8,+96299.8,-47113,+97607.7,-46847.4,+63206.4,-49136.6,+0.763536,+5.0619
2000-08-01 02:48:00 PDT,+95220.6,-47459.6,+97908.9,-46762.9,+67634.6,-49177.6,+95219.8,-47464.6,+97908.1,-46768.1,+67634.1,-49180.7,+0.752079,+4.98552
2000-08-01 02:49:00 PDT,+94474.6,-47703.3,+98360.2,-46471.4,+66770.8,-49438.7,+94473.9,-47708.2,+98359.5,-46476.6,+66770.4,-49441.7,+0.74427,+4.93346
2000-08-01 02:50:00 PDT,+94160.3,-47804.8,+97273.9,-46808.4,+68979.5,-48730.6,+94159.5,-47809.7,+97273.1,-46813.5,+68979,-48733.7,+0.740996,+4.91164
2000-08-01 02:51:00 PDT,+98625.4,-47777.3,+96322.2,-47135.3,+70346.8,-48313.2,+98624.6,-47782.6,+96321.4,-47140.4,+70346.3,-48316.4,+0.797636,+5.28924
2000-08-01 02:52:00 PDT,+103659,-47539,+95889.4,-47268.3,+68154.8,-48715.5,+103658,-47544.7,+95888.6,-47273.3,+68154.3,-48718.6,+0.863341,+5.72727
2000-08-01 02:53:00 PDT,+103385,-47606.9,+94724.7,-47641.5,+68979.7,-48445.4,+103385,-47612.6,+94724,-47646.5,+68979.3,-48448.5,+0.860027,+5.70518
2000-08-01 02:54:00 PDT,+102961,-47740,+94496.1,-47708.8,+67916.7,-48771.7,+102961,-47745.7,+94495.4,-47713.7,+67916.2,-48774.8,+0.855091,+5.67228
2000-08-01 02:55:00 PDT,+105060,-47058.8,+94076.2,-47842.8,+67271.9,-48977,+105059,-47064.7,+94075.4,-47847.7,+67271.4,-48980,+0.879645,+5.83597
2000-08-01 02:56:00 PDT,+101278,-46849.2,+93758.2,-47934,+68133.7,-48710.2,+101277,-46854.7,+93757.5,-47938.9,+68133.2,-48713.3,+0.826842,+5.48394
2000-08-01 02:57:00 PDT,+100403,-47106.7,+94298.8,-47754.1,+64191.3,-48806.4,+100402,-47112.1,+94298.1,-47759,+64190.8,-48809.2,+0.816784,+5.41689
2000-08-01 02:58:00 PDT,+99550,-47384.2,+95355,-47417.1,+63532.5,-49002.2,+99549.2,-47389.6,+95354.2,-47422.1,+63532.1,-49005,+0.807261,+5.35341
2000-08-01 02:59:00 PDT,+98695.6,-47652.1,+92643.5,-47018.7,+64387.5,-48723.4,+98694.8,-47657.4,+92642.8,-47023.4,+64387.1,-48726.3,+0.797762,+5.29008
2000-08-01 03:00:00 PDT,+99292,-47438.7,+97273.2,-46759.6,+64304.3,-48733.8,+99291.2,-47444.1,+97272.4,-46764.7,+64303.8,-48736.6,+0.804216,+5.33311
2000-08-01 03:01:00 PDT,+95957.6,-47111.7,+96540.4,-46973.5,+64309,-48730.8,+95956.9,-47116.7,+96539.6,-46978.6,+64308.6,-48733.6,+0.759207,+5.03305
2000-08-01 03:02:00 PDT,+94999,-47416.5,+96857.4,-46859.9,+64526.2,-48660.1,+94998.3,-47421.5,+96856.6,-46865,+64525.8,-48662.9,+0.749027,+4.96518
2000-08-01 03:03:00 PDT,+94783.8,-47487.9,+97911.4,-46531.6,+64207.9,-48761.2,+94783.1,-47492.9,+97910.7,-46536.8,+64207.5,-48764.1,+0.746779,+4.9502
2000-08-01 03:04:00 PDT,+96806.6,-46842.1,+96438.1,-46998.2,+63349.2,-49028,+96805.8,-46847.2,+96437.3,-47003.3,+63348.8,-49030.8,+0.768337,+5.09391
2000-08-01 03:05:00 PDT,+96272.4,-47021.8,+97277.6,-46727.4,+64418.2,-48693.6,+96271.7,-47026.8,+97276.8,-46732.5,+64417.7,-48696.4,+0.762643,+5.05595
2000-08-01 03:06:00 PDT,+96482,-46954.6,+97913.5,-46522.7,+64097.7,-48799.6,+96481.2,-46959.6,+97912.8,-46527.8,+64097.3,-48802.4,+0.764891,+5.07094
2000-08-01 03:07:00 PDT,+96580.1,-46930.8,+102280,-46546,+63880.5,-48881.7,+96579.3,-46935.9,+102279,-46551.6,+63880,-48884.6,+0.765994,+5.07829
2000-08-01 03:08:00 PDT,+95410,-47307.4,+102594,-46442.4,+64523.4,-48680.2,+95409.3,-47312.4,+102593,-46448,+64523,-48683,+0.75351,+4.99507
2000-08-01 03:09:00 PDT,+95299.2,-47345.3,+103653,-46099.2,+62926,-49182.6,+95298.5,-47350.3,+103653,-46104.8,+62925.6,-49185.4,+0.752352,+4.98735
2000-08-01 03:10:00 PDT,+94346.6,-47636.8,+103126,-46278.1,+62607.2,-49277.4,+94345.8,-47641.7,+103125,-46283.7,+62606.7,-49280.2,+0.742256,+4.92004
2000-08-01 03:11:00 PDT,+92868.1,-48102.9,+100063,-47250.1,+63994.6,-48834.8,+92867.3,-48107.7,+100062,-47255.5,+63994.2,-48837.7,+0.726932,+4.81788
2000-08-01 03:12:00 PDT,+93187.4,-48000.9,+99641.5,-47380.8,+63781.2,-48900.9,+93186.6,-48005.7,+99640.7,-47386.2,+63780.8,-48903.7,+0.730206,+4.83971
2000-08-01 03:13:00 PDT,+94568.3,-47564.5,+99851,-47317.7,+64842.2,-48578.3,+94567.6,-47569.4,+99850.2,-47323.1,+64841.8,-48581.2,+0.744566,+4.93544
2000-08-01 03:14:00 PDT,+95425.4,-47285.4,+95902.3,-47190.6,+64949.6,-48534.9,+95424.7,-47290.4,+95901.6,-47195.7,+64949.2,-48537.8,+0.753567,+4.99545
2000-08-01 03:15:00 PDT,+100171,-47039,+95371.2,-47376.7,+65045.1,-48510.5,+100171,-47044.3,+95370.5,-47381.7,+65044.7,-48513.4,+0.8133,+5.39366
2000-08-01 03:16:00 PDT,+99637.4,-47216.5,+96950.9,-46892.1,+65366.3,-48411.8,+99636.6,-47221.8,+96950.2,-46897.2,+65365.9,-48414.8,+0.807363,+5.35409
2000-08-01 03:17:00 PDT,+99760,-47156.9,+92457,-47029.1,+65150,-48462.2,+99759.2,-47162.2,+92456.3,-47033.8,+65149.6,-48465.1,+0.808605,+5.36236
2000-08-01 03:18:00 PDT,+98905.8,-47439,+93407.1,-46722.1,+65154.1,-48465.4,+98905,-47444.3,+93406.3,-46726.9,+65153.7,-48468.3,+0.799166,+5.29944
2000-08-01 03:19:00 PDT,+98697.5,-47498.3,+92035.5,-47152.8,+64834.5,-48561.1,+98696.7,-47503.6,+92034.8,-47157.5,+64834.1,-48564,+0.79682,+5.2838
2000-08-01 03:20:00 PDT,+94696.8,-47505.2,+91618.4,-47267.8,+64629.9,-48618.3,+94696,-47510.1,+91617.7,-47272.5,+64629.4,-48621.2,+0.745799,+4.94366
2000-08-01 03:21:00 PDT,+94166.9,-47668,+91301.8,-47368.9,+64417.6,-48683.6,+94166.1,-47672.9,+91301.1,-47373.6,+64417.2,-48686.4,+0.740216,+4.90644
2000-08-01 03:22:00 PDT,+93850.9,-47768.8,+90665.7,-47573,+64631.5,-48611.7,+93850.1,-47773.7,+90665,-47577.7,+64631,-48614.6,+0.73693,+4.88453
2000-08-01 03:23:00 PDT,+94591.6,-47540.7,+91299.5,-47367.2,+64525.3,-48643,+94590.9,-47545.7,+91298.8,-47371.8,+64524.9,-48645.9,+0.744708,+4.93639
2000-08-01 03:24:00 PDT,+95761.1,-47162.9,+90774.2,-47527,+64308.7,-48712.9,+95760.3,-47167.9,+90773.5,-47531.7,+64308.3,-48715.8,+0.757039,+5.01859
2000-08-01 03:25:00 PDT,+99735.2,-47282.4,+92353,-47048.2,+64727.2,-48588.7,+99734.4,-47287.7,+92352.3,-47052.9,+64726.8,-48591.6,+0.809061,+5.36541
2000-08-01 03:26:00 PDT,+100051,-47179,+92675.8,-46943.3,+62914.9,-49156.2,+100050,-47184.4,+92675,-46948.1,+62914.4,-49159,+0.812584,+5.38889
2000-08-01 03:27:00 PDT,+105431,-46694.5,+93515.6,-46705.8,+62689.5,-49230.3,+105431,-46700.3,+93514.9,-46710.6,+62689.1,-49233.1,+0.882547,+5.85532
2000-08-01 03:28:00 PDT,+104164,-47113.5,+93184.8,-46829.2,+67363.9,-48993.3,+104163,-47119.3,+93184,-46834,+67363.5,-48996.3,+0.867611,+5.75574
2000-08-01 03:29:00 PDT,+103317,-47395.2,+92016.3,-47199.2,+71159.9,-49109.7,+103316,-47400.9,+92015.6,-47204,+71159.4,-49113,+0.857767,+5.69011
2000-08-01 03:30:00 PDT,+103418,-47387.8,+92746.5,-46969.3,+75913.7,-48932.4,+103417,-47393.5,+92745.7,-46974,+75913.2,-48936,+0.859101,+5.699
2000-08-01 03:31:00 PDT,+104481,-47048.7,+92743.6,-46979.1,+76441.7,-48766.4,+104480,-47054.5,+92742.9,-46983.9,+76441.2,-48770,+0.871576,+5.78217
2000-08-01 03:32:00 PDT,+99342,-47311.4,+90728,-47603.4,+80892.4,-48625.9,+99341.2,-47316.7,+90727.3,-47608,+80891.8,-48629.9,+0.804075,+5.33217
2000-08-01 03:33:00 PDT,+95757.5,-47219.1,+91046.6,-47491.4,+81858.1,-48320.9,+95756.7,-47224.2,+91045.9,-47496,+81857.5,-48324.9,+0.757344,+5.02062
2000-08-01 03:34:00 PDT,+95862.8,-47173.1,+92744.7,-46956.4,+77217.7,-48486.5,+95862,-47178.2,+92744,-46961.1,+77217.1,-48490.2,+0.758389,+5.02759
2000-08-01 03:35:00 PDT,+94586.2,-47587.5,+92637.1,-46978.4,+77542.8,-48375.9,+94585.5,-47592.4,+92636.4,-46983.2,+77542.2,-48379.6,+0.744934,+4.9379
2000-08-01 03:36:00 PDT,+100164,-47156.3,+93383.5,-46753.2,+74140.3,-48242.4,+100163,-47161.7,+93382.8,-46758,+74139.8,-48245.8,+0.813931,+5.39787
2000-08-01 03:37:00 PDT,+98782,-47598.8,+94016.2,-46557.2,+74250.7,-48205.8,+98781.2,-47604,+94015.4,-46562.1,+74250.1,-48209.3,+0.798552,+5.29535
2000-08-01 03:38:00 PDT,+98684.3,-47623.4,+91479.8,-47353.2,+75099.6,-47926.6,+98683.5,-47628.7,+91479.1,-47357.9,+75099.1,-47930.1,+0.797435,+5.2879
2000-08-01 03:39:00 PDT,+99641.1,-47311.5,+90323.9,-47705.9,+73820.2,-48334.2,+99640.3,-47316.9,+90323.2,-47710.5,+73819.7,-48337.7,+0.808004,+5.35836
2000-08-01 03:40:00 PDT,+99003.1,-47517.9,+91061.5,-47479.4,+74034.8,-48260.9,+99002.3,-47523.2,+91060.8,-47484,+74034.3,-48264.3,+0.800931,+5.31121
2000-08-01 03:41:00 PDT,+99957.9,-47183.9,+91717.7,-47259.1,+64406.4,-48680,+99957.1,-47189.3,+91717,-47263.7,+64406,-48682.9,+0.811382,+5.38088
2000-08-01 03:42:00 PDT,+101868,-46570.4,+91720.3,-47257.2,+63442.7,-48984.5,+101867,-46576,+91719.6,-47261.8,+63442.3,-48987.4,+0.833029,+5.52519
2000-08-01 03:43:00 PDT,+100802,-46915.4,+93199,-46788.4,+63765.7,-48886.5,+100801,-46920.8,+93198.3,-46793.2,+63765.3,-48889.4,+0.820894,+5.44429
2000-08-01 03:44:00 PDT,+100163,-47125,+93619.7,-46650.2,+64407.8,-48688.2,+100162,-47130.4,+93619,-46655,+64407.3,-48691.1,+0.813719,+5.39646
2000-08-01 03:45:00 PDT,+101012,-46849.2,+94147.7,-46493.5,+64510.2,-48663.9,+101011,-46854.6,+94146.9,-46498.4,+64509.8,-48666.7,+0.82328,+5.4602
2000-08-01 03:46:00 PDT,+95973.9,-47088.1,+91724.3,-47244.5,+64305.5,-48716.1,+95973.1,-47093.1,+91723.6,-47249.2,+64305,-48719,+0.759266,+5.03344
2000-08-01 03:47:00 PDT,+94805.9,-47466.4,+90773.4,-47526.6,+64843,-48541.8,+94805.1,-47471.4,+90772.7,-47531.3,+64842.6,-48544.7,+0.746921,+4.95114
2000-08-01 03:48:00 PDT,+94696,-47502.6,+91303,-47351.8,+64843.5,-48552,+94695.3,-47507.5,+91302.3,-47356.5,+64843,-48554.9,+0.745773,+4.94348
2000-08-01 03:49:00 PDT,+93209.4,-47966,+93973.5,-47857.1,+64205,-48751.7,+93208.6,-47970.9,+93972.8,-47862,+64204.5,-48754.5,+0.730256,+4.84004
2000-08-01 03:50:00 PDT,+94480.8,-47568,+95453.8,-47399,+63242.1,-49058.6,+94480.1,-47572.9,+95453,-47404,+63241.7,-49061.5,+0.743496,+4.92831
2000-08-01 03:51:00 PDT,+95006.8,-47412.2,+97140.8,-46867.9,+63243.3,-49060.2,+95006,-47417.1,+97140,-46873,+63242.9,-49063,+0.749098,+4.96565
2000-08-01 03:52:00 PDT,+94580.7,-47547.2,+97457.3,-46767.2,+63031.7,-49126.5,+94580,-47552.1,+97456.5,-46772.3,+63031.2,-49129.4,+0.744612,+4.93575
2000-08-01 03:53:00 PDT,+96385.5,-46975.7,+98615,-46418,+64410.9,-48705.9,+96384.7,-46980.8,+98614.2,-46423.2,+64410.5,-48708.8,+0.763794,+5.06363
2000-08-01 03:54:00 PDT,+97341.8,-46673.6,+99032.9,-46294.9,+65260.9,-48442,+97341,-46678.8,+99032.1,-46300.2,+65260.4,-48444.9,+0.774154,+5.1327
2000-08-01 03:55:00 PDT,+95858.9,-47147.4,+97028.5,-46916.7,+65052.7,-48494.3,+95858.2,-47152.4,+97027.7,-46921.8,+65052.2,-48497.2,+0.75818,+5.0262
2000-08-01 03:56:00 PDT,+94690.8,-47519.1,+96606.9,-47044.6,+64842.9,-48555.5,+94690,-47524,+96606.1,-47049.7,+64842.5,-48558.4,+0.745811,+4.94374
2000-08-01 03:57:00 PDT,+94376.3,-47609.6,+91935.9,-47164.3,+64205.6,-48749.4,+94375.6,-47614.5,+91935.1,-47169,+64205.2,-48752.3,+0.742456,+4.92137
2000-08-01 03:58:00 PDT,+95114,-47377.8,+95197.5,-47276.2,+63561,-48961,+95113.3,-47382.7,+95196.7,-47281.2,+63560.6,-48963.8,+0.750228,+4.97319
2000-08-01 03:59:00 PDT,+96171.5,-47053.9,+96570.3,-46840.6,+62920.9,-49163.7,+96170.7,-47058.9,+96569.5,-46845.6,+62920.5,-49166.5,+0.761559,+5.04873
2000-08-01 04:00:00 PDT,+95875.4,-47188.1,+98571.6,-46331.1,+62575.5,-49326,+95874.6,-47193.1,+98570.8,-46336.3,+62575,-49328.8,+0.758641,+5.02927
2000-08-01 04:01:00 PDT,+95652.7,-47263,+103789,-46021.8,+62929,-49240.8,+95652,-47268,+103788,-46027.5,+62928.5,-49243.6,+0.756293,+5.01362
2000-08-01 04:02:00 PDT,+96278.9,-47071.8,+107111,-46272.6,+63818.8,-48991.9,+96278.1,-47076.9,+107111,-46278.6,+63818.4,-48994.7,+0.763035,+5.05857
2000-08-01 04:03:00 PDT,+97027.7,-46829.2,+105572,-46779.5,+65690.9,-48427.5,+97027,-46834.3,+105571,-46785.3,+65690.5,-48430.4,+0.771086,+5.11224
2000-08-01 04:04:00 PDT,+95846.8,-47214.7,+109008,-46919.9,+65803.5,-48398.7,+95846.1,-47219.8,+109007,-46926.1,+65803,-48401.6,+0.758446,+5.02797
2000-08-01 04:05:00 PDT,+94464.4,-47660.7,+109320,-46819.6,+65808.4,-48391.9,+94463.6,-47665.6,+109319,-46825.9,+65808,-48394.8,+0.743874,+4.93082
2000-08-01 04:06:00 PDT,+93186.8,-48065.4,+109260,-46836.5,+65137.9,-48623.7,+93186,-48070.3,+109259,-46842.7,+65137.4,-48626.6,+0.730608,+4.84239
2000-08-01 04:07:00 PDT,+92865.9,-48171.4,+110100,-46576,+65747.6,-48463,+92865.1,-48176.2,+110099,-46582.3,+65747.1,-48466,+0.72734,+4.8206
2000-08-01 04:08:00 PDT,+93657.9,-47920.5,+104600,-47000.8,+65255.6,-48613.6,+93657.2,-47925.4,+104599,-47006.6,+65255.2,-48616.5,+0.7355,+4.875
2000-08-01 04:09:00 PDT,+100406,-47231.9,+110971,-46273.9,+68104.9,-49003.4,+100405,-47237.3,+110970,-46280.3,+68104.5,-49006.5,+0.817611,+5.4224
2000-08-01 04:10:00 PDT,+100092,-47330.7,+109335,-45685.8,+68427.1,-48893.2,+100091,-47336.1,+109334,-45692,+68426.6,-48896.3,+0.814069,+5.39879
2000-08-01 04:11:00 PDT,+101628,-46838.2,+105883,-46808.1,+69199.2,-48658.8,+101627,-46843.7,+105882,-46814,+69198.7,-48662,+0.831455,+5.5147
2000-08-01 04:12:00 PDT,+102493,-46565.4,+99610.8,-47484.9,+69779.4,-48476.5,+102492,-46571,+99610,-47490.3,+69778.9,-48479.7,+0.841427,+5.58118
2000-08-01 04:13:00 PDT,+100169,-47301.5,+96375.2,-47252,+70741.7,-48158.3,+100168,-47306.9,+96374.5,-47257.1,+70741.2,-48161.5,+0.814899,+5.40433
2000-08-01 04:14:00 PDT,+102490,-47662,+101179,-47058.6,+70064.2,-48403.6,+102490,-47667.6,+101178,-47064.1,+70063.7,-48406.8,+0.848213,+5.62642
2000-08-01 04:15:00 PDT,+102665,-47627.8,+101078,-47083.6,+68680.5,-48838.4,+102664,-47633.5,+101077,-47089.1,+68680,-48841.5,+0.850362,+5.64075
2000-08-01 04:16:00 PDT,+103782,-47244.8,+99813.2,-47486.8,+68782.1,-48803.5,+103781,-47250.6,+99812.4,-47492.1,+68781.6,-48806.7,+0.86318,+5.7262
2000-08-01 04:17:00 PDT,+104157,-47145.3,+96235.8,-47379.8,+74071.8,-48510,+104156,-47151.1,+96235.1,-47384.8,+74071.2,-48513.5,+0.86771,+5.7564
2000-08-01 04:18:00 PDT,+103442,-47379.9,+98395.2,-46691.8,+69517.8,-48688.8,+103441,-47385.6,+98394.4,-46697.1,+69517.3,-48692,+0.859376,+5.70084
2000-08-01 04:19:00 PDT,+103592,-47344.9,+99029.3,-46496.1,+68879,-48885.5,+103591,-47350.6,+99028.5,-46501.4,+68878.5,-48888.6,+0.861206,+5.71304
2000-08-01 04:20:00 PDT,+100829,-47164.6,+98169.6,-46781.3,+69522.2,-48683,+100828,-47170.1,+98168.9,-46786.5,+69521.7,-48686.2,+0.822803,+5.45702
2000-08-01 04:21:00 PDT,+100965,-47164.5,+95487.5,-47662.8,+75006.8,-48295.2,+100965,-47170,+95486.8,-47667.8,+75006.3,-48298.7,+0.824622,+5.46915
2000-08-01 04:22:00 PDT,+101126,-47107,+90302.8,-47990.3,+73972.4,-48618.8,+101126,-47112.5,+90302.1,-47994.9,+73971.9,-48622.2,+0.826412,+5.48108
2000-08-01 04:23:00 PDT,+100846,-47218.9,+91532.8,-47612.1,+73147.4,-48883.2,+100846,-47224.3,+91532.1,-47616.8,+73146.9,-48886.6,+0.823375,+5.46084
2000-08-01 04:24:00 PDT,+94843.5,-47787.5,+93648.9,-46922.8,+73089.1,-48907.1,+94842.8,-47792.5,+93648.2,-46927.7,+73088.6,-48910.5,+0.74941,+4.96774
2000-08-01 04:25:00 PDT,+95382.2,-47601.1,+93160,-47092.8,+68661.7,-48922.4,+95381.5,-47606.1,+93159.2,-47097.6,+68661.3,-48925.5,+0.755,+5.005
2000-08-01 04:26:00 PDT,+97211.7,-47042.9,+93153,-47130.8,+73650.3,-48748.1,+97211,-47048,+93152.2,-47135.6,+73649.7,-48751.5,+0.774768,+5.13679
2000-08-01 04:27:00 PDT,+98694.3,-46602.6,+94145.2,-46834.2,+73792.3,-48721,+98693.5,-46607.8,+94144.5,-46839.1,+73791.8,-48724.5,+0.791215,+5.24644
2000-08-01 04:28:00 PDT,+98321.5,-46714.3,+93746.5,-46993.4,+70074.4,-48593.9,+98320.7,-46719.5,+93745.8,-46998.3,+70073.9,-48597.1,+0.787056,+5.21871
2000-08-01 04:29:00 PDT,+102295,-46811.1,+98001.2,-46889,+70748.8,-48416.8,+102295,-46816.7,+98000.5,-46894.2,+70748.3,-48420,+0.840271,+5.57348
2000-08-01 04:30:00 PDT,+101821,-47019.3,+98983.8,-46597.9,+71368.5,-48248.8,+101820,-47024.8,+98983.1,-46603.1,+71368,-48252,+0.83517,+5.53947
2000-08-01 04:31:00 PDT,+104347,-47551.3,+100530,-46135.9,+70925,-48423.6,+104346,-47557,+100529,-46141.2,+70924.5,-48426.8,+0.872859,+5.79073
2000-08-01 04:32:00 PDT,+104133,-47649,+99656.9,-46413.9,+69999.3,-48723.3,+104133,-47654.7,+99656.1,-46419.2,+69998.8,-48726.5,+0.870538,+5.77525
2000-08-01 04:33:00 PDT,+104333,-47580.4,+103264,-46460.7,+65181.7,-48878.4,+104333,-47586.2,+103263,-46466.4,+65181.3,-48881.3,+0.872857,+5.79072
2000-08-01 04:34:00 PDT,+104427,-47579.4,+103198,-46497,+64699.8,-49037.9,+104426,-47585.2,+103197,-46502.6,+64699.4,-49040.8,+0.874142,+5.79928
2000-08-01 04:35:00 PDT,+101257,-47326.7,+103560,-46408.9,+64778.4,-49028.7,+101256,-47332.2,+103559,-46414.6,+64778,-49031.6,+0.82952,+5.5018
2000-08-01 04:36:00 PDT,+102497,-46969.1,+104529,-46121.8,+69097,-49056.1,+102496,-46974.7,+104529,-46127.6,+69096.6,-49059.2,+0.843978,+5.59819
2000-08-01 04:37:00 PDT,+106352,-47071.8,+103036,-46654.5,+70044.1,-48760,+106351,-47077.7,+103035,-46660.1,+70043.6,-48763.2,+0.897748,+5.95665
2000-08-01 04:38:00 PDT,+106184,-47189.1,+106533,-46836,+70686.1,-48571.3,+106183,-47195.1,+106532,-46842,+70685.7,-48574.5,+0.896119,+5.94579
2000-08-01 04:39:00 PDT,+106774,-47032.9,+103507,-46666,+69522.9,-48958.6,+106773,-47038.9,+103506,-46671.7,+69522.5,-48961.7,+0.903437,+5.99458
2000-08-01 04:40:00 PDT,+101338,-47460.1,+103368,-46714.9,+70950.9,-48520.8,+101337,-47465.6,+103367,-46720.5,+70950.5,-48524.1,+0.831441,+5.5146
2000-08-01 04:41:00 PDT,+101195,-47544.2,+99378.9,-46818.5,+71203.2,-48440,+101195,-47549.7,+99378.1,-46823.8,+71202.7,-48443.3,+0.830063,+5.50542
2000-08-01 04:42:00 PDT,+102885,-47048.2,+104081,-46617.5,+68838.4,-49128.4,+102884,-47053.8,+104080,-46623.2,+68837.9,-49131.5,+0.849721,+5.63647
